sample_id,cancer_type,feature,bina
753623,ESCA,SBS52,1
753624,PAAD,SBS52,1
905933,OV,SBS52,1
905934,PRAD,SBS52,1
905935,PRAD,SBS52,0
905936,COREAD,SBS52,0
905937,COREAD,SBS52,0
905938,LAML,SBS52,0
905939,COREAD,SBS52,0
905940,LCML,SBS52,0
905941,LUSC,SBS52,0
905942,LUAD,SBS52,0
905943,LUSC,SBS52,0
905944,LUAD,SBS52,0
905946,BRCA,SBS52,0
905947,KIRC,SBS52,0
905948,KIRC,SBS52,0
905950,KIRC,SBS52,0
905951,BRCA,SBS52,1
905952,ALL/CLL,SBS52,0
905954,SKCM,SBS52,0
905955,SKCM,SBS52,0
905956,SKCM,SBS52,0
905957,BRCA,SBS52,0
905958,ALL/CLL,SBS52,0
905959,OV,SBS52,0
905960,BRCA,SBS52,1
905961,COREAD,SBS52,0
905962,COREAD,SBS52,0
905963,KIRC,SBS52,0
905964,MM,SBS52,0
905965,ALL/CLL,SBS52,0
905967,LUAD,SBS52,1
905968,OV,SBS52,0
905969,OV,SBS52,0
905970,LUAD,SBS52,1
905971,COREAD,SBS52,0
905973,LUSC,SBS52,1
905974,SKCM,SBS52,0
905975,SKCM,SBS52,0
905976,SKCM,SBS52,0
905979,KIRC,SBS52,0
905981,KIRC,SBS52,1
905982,GBM,SBS52,0
905983,GBM,SBS52,0
905984,LGG,SBS52,0
905985,GBM,SBS52,0
905986,GBM,SBS52,0
905989,COREAD,SBS52,0
905990,OV,SBS52,0
905991,OV,SBS52,1
906693,PAAD,SBS52,0
906695,ALL/CLL,SBS52,0
906696,THCA,SBS52,0
906746,GBM,SBS52,0
906763,ALL/CLL,SBS52,0
906765,MM,SBS52,0
906790,STAD,SBS52,0
906791,LUAD,SBS52,1
906792,SKCM,SBS52,0
906793,SKCM,SBS52,0
906794,HNSC,SBS52,1
906795,THCA,SBS52,0
906797,BLCA,SBS52,0
906798,BLCA,SBS52,0
906800,ALL/CLL,SBS52,0
906801,BRCA,SBS52,1
906804,OV,SBS52,0
906805,LUAD,SBS52,0
906807,DLBC,SBS52,0
906808,SCLC,SBS52,1
906812,BRCA,SBS52,0
906813,SKCM,SBS52,0
906814,SKCM,SBS52,0
906817,ESCA,SBS52,0
906818,SKCM,SBS52,0
906820,NB,SBS52,0
906821,PAAD,SBS52,1
906823,GBM,SBS52,0
906824,CESC,SBS52,0
906825,OV,SBS52,0
906826,BRCA,SBS52,1
906827,BONE,SBS52,0
906828,THCA,SBS52,0
906830,SKCM,SBS52,0
906831,LYMP,SBS52,0
906832,DLBC,SBS52,0
906834,MB,SBS52,0
906835,GBM,SBS52,1
906836,ALL/CLL,SBS52,0
906837,HNSC,SBS52,0
906838,LYMP,SBS52,0
906839,GBM,SBS52,0
906841,SKCM,SBS52,0
906842,DLBC,SBS52,0
906843,CESC,SBS52,0
906844,BRCA,SBS52,0
906846,LYMP,SBS52,0
906847,LYMP,SBS52,0
906848,STAD,SBS52,0
906849,STAD,SBS52,1
906851,BRCA,SBS52,1
906852,OV,SBS52,0
906853,BTCA,SBS52,1
906854,ALL/CLL,SBS52,0
906855,LCML,SBS52,0
906856,ALL/CLL,SBS52,1
906861,BTCA,SBS52,0
906862,BRCA,SBS52,0
906864,THCA,SBS52,0
906865,SKCM,SBS52,0
906868,LGG,SBS52,0
906869,STAD,SBS52,1
906870,LAML,SBS52,0
906871,LGG,SBS52,0
906872,NB,SBS52,1
906873,GBM,SBS52,0
906875,NB,SBS52,0
906877,ALL/CLL,SBS52,0
906999,SARC,SBS52,0
907000,UCEC,SBS52,0
907041,STAD,SBS52,0
907042,LGG,SBS52,0
907043,ALL/CLL,SBS52,0
907044,ALL/CLL,SBS52,0
907045,BRCA,SBS52,0
907046,BRCA,SBS52,0
907048,BRCA,SBS52,0
907050,HL,SBS52,1
907051,UCEC,SBS52,0
907053,LAML,SBS52,0
907055,STAD,SBS52,0
907056,ALL/CLL,SBS52,0
907057,LIHC,SBS52,0
907059,HNSC,SBS52,0
907060,BONE,SBS52,1
907061,HNSC,SBS52,0
907062,HNSC,SBS52,0
907063,DLBC,SBS52,0
907064,BONE,SBS52,1
907065,BLCA,SBS52,0
907066,BLCA,SBS52,0
907068,CESC,SBS52,0
907069,BTCA,SBS52,0
907072,BONE,SBS52,1
907073,STAD,SBS52,0
907169,SKCM,SBS52,0
907170,NB,SBS52,0
907171,SKCM,SBS52,0
907172,SKCM,SBS52,0
907173,MESO,SBS52,0
907175,UCEC,SBS52,0
907176,UCEC,SBS52,1
907268,LYMP,SBS52,0
907269,ALL/CLL,SBS52,0
907270,ALL/CLL,SBS52,0
907271,LGG,SBS52,0
907272,ALL/CLL,SBS52,0
907273,LYMP,SBS52,1
907274,DLBC,SBS52,0
907275,LAML,SBS52,0
907276,STAD,SBS52,0
907277,ALL/CLL,SBS52,1
907278,LAML,SBS52,0
907279,LGG,SBS52,0
907280,LAML,SBS52,0
907281,MM,SBS52,0
907282,LGG,SBS52,0
907285,PAAD,SBS52,1
907286,PAAD,SBS52,0
907287,COREAD,SBS52,0
907289,COREAD,SBS52,0
907290,BONE,SBS52,0
907291,COREAD,SBS52,0
907295,SCLC,SBS52,0
907298,SARC,SBS52,0
907299,KIRC,SBS52,0
907300,LAML,SBS52,0
907311,LCML,SBS52,0
907312,BLCA,SBS52,1
907313,GBM,SBS52,0
907314,NB,SBS52,0
907317,ESCA,SBS52,0
907318,ESCA,SBS52,0
907319,ESCA,SBS52,0
907320,ESCA,SBS52,0
907322,HL,SBS52,0
907323,HL,SBS52,1
907783,LCML,SBS52,0
907786,LUAD,SBS52,0
907787,ALL/CLL,SBS52,0
907788,PRAD,SBS52,0
907789,ALL/CLL,SBS52,0
907790,COREAD,SBS52,0
907791,MM,SBS52,1
907792,COREAD,SBS52,0
907794,COREAD,SBS52,0
907795,COREAD,SBS52,0
907796,LUSC,SBS52,0
908118,NB,SBS52,0
908120,BRCA,SBS52,0
908122,BRCA,SBS52,0
908123,BRCA,SBS52,0
908124,SKCM,SBS52,0
908125,SKCM,SBS52,0
908126,LCML,SBS52,0
908127,UCEC,SBS52,0
908128,SKCM,SBS52,0
908129,UCEC,SBS52,1
908130,UCEC,SBS52,0
908131,BONE,SBS52,0
908133,ALL/CLL,SBS52,1
908134,EWING,SBS52,0
908135,NB,SBS52,0
908136,ALL/CLL,SBS52,0
908138,STAD,SBS52,0
908139,STAD,SBS52,0
908142,ALL/CLL,SBS52,0
908143,ALL/CLL,SBS52,0
908144,LGG,SBS52,0
908145,LGG,SBS52,1
908146,ALL/CLL,SBS52,0
908147,ALL/CLL,SBS52,0
908148,LAML,SBS52,0
908149,ALL/CLL,SBS52,0
908150,MESO,SBS52,0
908151,BRCA,SBS52,0
908152,MESO,SBS52,0
908156,ALL/CLL,SBS52,1
908158,ALL/CLL,SBS52,0
908159,LYMP,SBS52,0
908440,NB,SBS52,0
908441,LGG,SBS52,0
908442,COREAD,SBS52,1
908443,LUSC,SBS52,0
908444,STAD,SBS52,0
908445,STAD,SBS52,0
908446,STAD,SBS52,1
908447,NB,SBS52,0
908448,LAML,SBS52,0
908449,LGG,SBS52,0
908450,LGG,SBS52,0
908451,LAML,SBS52,0
908452,LGG,SBS52,0
908455,STAD,SBS52,0
908457,COREAD,SBS52,0
908458,COREAD,SBS52,0
908459,LUSC,SBS52,0
908460,LUAD,SBS52,0
908461,STAD,SBS52,0
908462,MESO,SBS52,0
908463,LUAD,SBS52,0
908465,LUAD,SBS52,0
908468,SCLC,SBS52,1
908469,SCLC,SBS52,0
908470,MESO,SBS52,0
908471,LUSC,SBS52,0
908472,LUAD,SBS52,0
908473,LUAD,SBS52,0
908475,LUAD,SBS52,0
908476,LUAD,SBS52,1
908480,SCLC,SBS52,1
908481,SCLC,SBS52,1
908482,COREAD,SBS52,0
908483,SCLC,SBS52,1
909248,MB,SBS52,0
909249,MM,SBS52,1
909250,KIRC,SBS52,0
909251,ALL/CLL,SBS52,0
909252,ALL/CLL,SBS52,0
909253,LAML,SBS52,0
909256,BRCA,SBS52,0
909257,OV,SBS52,0
909260,ALL/CLL,SBS52,0
909262,LYMP,SBS52,0
909263,COREAD,SBS52,0
909264,SARC,SBS52,0
909696,ALL/CLL,SBS52,0
909697,STAD,SBS52,0
909698,COREAD,SBS52,0
909699,OV,SBS52,0
909700,HNSC,SBS52,0
909701,HL,SBS52,0
909702,LCML,SBS52,0
909703,ALL/CLL,SBS52,0
909704,BLCA,SBS52,0
909706,SKCM,SBS52,0
909707,BONE,SBS52,0
909708,HNSC,SBS52,0
909709,HNSC,SBS52,0
909711,STAD,SBS52,1
909712,GBM,SBS52,0
909713,SKCM,SBS52,0
909715,LAML,SBS52,0
909716,SARC,SBS52,0
909718,COREAD,SBS52,0
909719,LIHC,SBS52,0
909720,SARC,SBS52,0
909721,LUAD,SBS52,0
909722,ALL/CLL,SBS52,0
909723,SKCM,SBS52,0
909724,SKCM,SBS52,0
909725,SKCM,SBS52,0
909726,SKCM,SBS52,0
909727,SKCM,SBS52,0
909728,LUSC,SBS52,0
909729,GBM,SBS52,0
909731,EWING,SBS52,1
909732,SARC,SBS52,0
909735,UCEC,SBS52,0
909736,LIHC,SBS52,0
909737,LIHC,SBS52,0
909738,LIHC,SBS52,1
909739,LIHC,SBS52,0
909740,COREAD,SBS52,0
909742,LYMP,SBS52,0
909743,ALL/CLL,SBS52,0
909744,ACC,SBS52,0
909745,GBM,SBS52,0
909746,COREAD,SBS52,0
909747,COREAD,SBS52,0
909748,COREAD,SBS52,0
909749,BLCA,SBS52,0
909750,LGG,SBS52,0
909751,COREAD,SBS52,0
909754,BONE,SBS52,0
909755,COREAD,SBS52,0
909756,SARC,SBS52,0
909757,COREAD,SBS52,1
909758,UCEC,SBS52,0
909759,SARC,SBS52,0
909761,COREAD,SBS52,0
909762,ALL/CLL,SBS52,0
909769,BTCA,SBS52,0
909770,STAD,SBS52,0
909771,LAML,SBS52,0
909773,DLBC,SBS52,0
909774,OV,SBS52,0
909776,BONE,SBS52,1
909777,ALL/CLL,SBS52,1
909778,BRCA,SBS52,0
909779,LUSC,SBS52,0
909780,BLCA,SBS52,0
909781,KIRC,SBS52,0
909784,SKCM,SBS52,0
909785,LYMP,SBS52,0
909904,PAAD,SBS52,0
909905,GBM,SBS52,0
909907,BRCA,SBS52,0
909974,KIRC,SBS52,0
909975,OV,SBS52,0
909976,HL,SBS52,1
909977,BONE,SBS52,1
910079,ESCA,SBS52,0
910209,ALL/CLL,SBS52,0
910399,LUAD,SBS52,0
910401,LYMP,SBS52,0
910545,LAML,SBS52,0
910546,PAAD,SBS52,0
910549,ESCA,SBS52,0
910554,COREAD,SBS52,0
910566,LAML,SBS52,0
910567,NB,SBS52,0
910568,THCA,SBS52,0
910569,COREAD,SBS52,0
910687,ALL/CLL,SBS52,0
910688,LAML,SBS52,0
910689,COREAD,SBS52,0
910691,UCEC,SBS52,0
910692,SCLC,SBS52,0
910694,GBM,SBS52,0
910695,BTCA,SBS52,0
910697,SKCM,SBS52,0
910698,KIRC,SBS52,0
910700,COREAD,SBS52,1
910701,HNSC,SBS52,0
910702,PAAD,SBS52,0
910704,BRCA,SBS52,0
910705,ALL/CLL,SBS52,0
910706,LYMP,SBS52,1
910710,LCML,SBS52,0
910779,LUSC,SBS52,0
910780,NB,SBS52,0
910781,UCEC,SBS52,0
910784,SARC,SBS52,0
910849,BONE,SBS52,1
910850,LIHC,SBS52,0
910851,LUSC,SBS52,1
910853,SKCM,SBS52,0
910861,DLBC,SBS52,1
910899,SCLC,SBS52,1
910900,LUAD,SBS52,0
910903,SKCM,SBS52,0
910904,HNSC,SBS52,1
910905,COREAD,SBS52,0
910906,LYMP,SBS52,1
910907,PAAD,SBS52,0
910910,BRCA,SBS52,0
910911,HNSC,SBS52,0
910915,PAAD,SBS52,1
910916,HNSC,SBS52,0
910918,DLBC,SBS52,0
910919,DLBC,SBS52,1
910920,KIRC,SBS52,0
910921,SKCM,SBS52,0
910922,KIRC,SBS52,0
910924,STAD,SBS52,0
910925,SKCM,SBS52,0
910926,BLCA,SBS52,0
910927,BRCA,SBS52,0
910930,DLBC,SBS52,0
910931,LUAD,SBS52,0
910932,SKCM,SBS52,0
910933,GBM,SBS52,1
910934,DLBC,SBS52,0
910936,HNSC,SBS52,0
910937,SCLC,SBS52,0
910941,NB,SBS52,0
910942,LGG,SBS52,0
910943,GBM,SBS52,1
910944,ALL/CLL,SBS52,0
910947,LAML,SBS52,1
910948,BRCA,SBS52,0
910951,LCML,SBS52,0
910952,KIRC,SBS52,0
924100,PRAD,SBS52,0
924102,THCA,SBS52,0
924104,THCA,SBS52,1
924105,PRAD,SBS52,0
924106,BRCA,SBS52,0
924107,CESC,SBS52,1
924108,COREAD,SBS52,0
924110,HL,SBS52,0
924111,HNSC,SBS52,0
924151,THCA,SBS52,0
924186,OV,SBS52,0
924187,UCEC,SBS52,0
924188,LGG,SBS52,0
924189,NB,SBS52,1
924238,THCA,SBS52,0
924239,MM,SBS52,0
924240,BRCA,SBS52,1
924241,SCLC,SBS52,0
924244,LUAD,SBS52,0
924247,UCEC,SBS52,1
924248,SARC,SBS52,0
924250,STAD,SBS52,0
925338,BRCA,SBS52,0
925339,SKCM,SBS52,0
925340,STAD,SBS52,1
925341,LUSC,SBS52,0
925343,SARC,SBS52,1
925345,BONE,SBS52,0
925346,PAAD,SBS52,0
925347,PAAD,SBS52,0
925348,PAAD,SBS52,0
930081,SCLC,SBS52,0
930082,UCEC,SBS52,0
930083,THCA,SBS52,0
930297,CESC,SBS52,0
930298,CESC,SBS52,0
930299,THCA,SBS52,1
930301,SKCM,SBS52,0
946353,ESCA,SBS52,0
946354,ESCA,SBS52,0
946355,ESCA,SBS52,0
946356,ESCA,SBS52,0
946358,LYMP,SBS52,1
946359,BRCA,SBS52,0
946360,OV,SBS52,0
946361,LUSC,SBS52,0
946363,NB,SBS52,0
946366,GBM,SBS52,1
946367,GBM,SBS52,0
946368,GBM,SBS52,0
946369,LGG,SBS52,0
946370,GBM,SBS52,0
946372,GBM,SBS52,0
946373,LGG,SBS52,1
946377,GBM,SBS52,0
946382,BRCA,SBS52,0
949088,DLBC,SBS52,0
949090,OV,SBS52,0
949092,SKCM,SBS52,0
949093,BRCA,SBS52,0
949094,GBM,SBS52,0
949153,ALL/CLL,SBS52,0
949154,CESC,SBS52,0
949155,EWING,SBS52,0
949156,EWING,SBS52,0
949157,EWING,SBS52,1
949158,EWING,SBS52,0
949160,EWING,SBS52,1
949161,EWING,SBS52,0
949162,EWING,SBS52,0
949163,EWING,SBS52,1
949164,EWING,SBS52,1
949165,EWING,SBS52,0
949166,EWING,SBS52,0
949167,EWING,SBS52,0
949168,EWING,SBS52,0
949170,NB,SBS52,0
949171,NB,SBS52,0
949172,NB,SBS52,0
949173,NB,SBS52,0
949174,NB,SBS52,1
949175,NB,SBS52,0
949176,NB,SBS52,0
949177,NB,SBS52,0
949179,NB,SBS52,1
971773,SARC,SBS52,0
971774,SARC,SBS52,0
971777,SKCM,SBS52,0
998189,COREAD,SBS52,0
1240122,HNSC,SBS52,0
1240123,COREAD,SBS52,0
1240124,COREAD,SBS52,0
1240125,SKCM,SBS52,0
1240127,UCEC,SBS52,0
1240128,OV,SBS52,0
1240129,OV,SBS52,0
1240130,SKCM,SBS52,0
1240131,MESO,SBS52,1
1240132,MESO,SBS52,0
1240134,MESO,SBS52,0
1240135,MESO,SBS52,0
1240136,MESO,SBS52,0
1240137,MESO,SBS52,0
1240138,MESO,SBS52,1
1240139,MESO,SBS52,0
1240140,HNSC,SBS52,0
1240141,MESO,SBS52,0
1240142,LUSC,SBS52,1
1240143,LUSC,SBS52,0
1240144,LUSC,SBS52,0
1240145,LUAD,SBS52,0
1240146,LUAD,SBS52,0
1240150,LGG,SBS52,0
1240151,STAD,SBS52,1
1240153,SKCM,SBS52,0
1240154,THCA,SBS52,1
1240155,STAD,SBS52,0
1240157,LIHC,SBS52,0
1240158,LIHC,SBS52,0
1240159,LIHC,SBS52,0
1240160,LIHC,SBS52,0
1240161,HNSC,SBS52,0
1240162,HNSC,SBS52,1
1240166,SARC,SBS52,1
1240167,ESCA,SBS52,0
1240168,GBM,SBS52,1
1240169,GBM,SBS52,0
1240170,GBM,SBS52,1
1240172,BRCA,SBS52,1
1240173,COREAD,SBS52,0
1240174,UCEC,SBS52,0
1240178,THCA,SBS52,0
1240179,CESC,SBS52,1
1240182,SCLC,SBS52,1
1240183,LUSC,SBS52,0
1240184,LUSC,SBS52,0
1240185,LUAD,SBS52,0
1240186,SCLC,SBS52,1
1240187,LUAD,SBS52,1
1240189,SCLC,SBS52,0
1240190,LUAD,SBS52,1
1240191,LUSC,SBS52,0
1240192,SCLC,SBS52,1
1240193,SCLC,SBS52,1
1240196,HNSC,SBS52,1
1240197,OV,SBS52,0
1240198,OV,SBS52,0
1240199,OV,SBS52,0
1240200,OV,SBS52,1
1240204,HNSC,SBS52,0
1240206,HNSC,SBS52,0
1240208,PAAD,SBS52,0
1240209,STAD,SBS52,0
1240210,SARC,SBS52,0
1240212,CESC,SBS52,0
1240215,UCEC,SBS52,0
1240216,LIHC,SBS52,0
1240217,LIHC,SBS52,0
1240219,PAAD,SBS52,0
1240220,KIRC,SBS52,1
1240221,EWING,SBS52,0
1240222,OV,SBS52,0
1240223,THCA,SBS52,0
1240224,KIRC,SBS52,0
1240226,SKCM,SBS52,1
1247871,ALL/CLL,SBS52,0
1247873,LUAD,SBS52,0
1287381,LUAD,SBS52,0
1287706,SKCM,SBS52,0
1290722,THCA,SBS52,0
1290724,HNSC,SBS52,0
1290725,HNSC,SBS52,0
1290730,BLCA,SBS52,0
1290765,BONE,SBS52,0
1290767,BONE,SBS52,0
1290768,BONE,SBS52,0
1290769,COREAD,SBS52,0
1290771,COREAD,SBS52,0
1290795,BONE,SBS52,1
1290797,PAAD,SBS52,0
1290798,BRCA,SBS52,1
1290806,STAD,SBS52,0
1290808,MESO,SBS52,0
1290809,MESO,SBS52,1
1290810,MESO,SBS52,0
1290812,MESO,SBS52,1
1290813,MESO,SBS52,0
1290814,MESO,SBS52,0
1290905,BRCA,SBS52,1
1290907,COREAD,SBS52,0
1290908,LUAD,SBS52,0
1290922,BRCA,SBS52,1
1295740,ALL/CLL,SBS52,0
1295741,MM,SBS52,0
1297438,SCLC,SBS52,0
1297439,SCLC,SBS52,1
1297446,ALL/CLL,SBS52,0
1297447,MM,SBS52,0
1297449,DLBC,SBS52,0
1298134,CESC,SBS52,0
1298136,PAAD,SBS52,0
1298141,PAAD,SBS52,1
1298144,SKCM,SBS52,0
1298145,SKCM,SBS52,0
1298146,LIHC,SBS52,0
1298151,LIHC,SBS52,0
1298156,HNSC,SBS52,0
1298157,BRCA,SBS52,1
1298160,SKCM,SBS52,0
1298167,THCA,SBS52,0
1298168,KIRC,SBS52,0
1298169,KIRC,SBS52,0
1298215,HNSC,SBS52,0
1298216,PAAD,SBS52,0
1298218,PAAD,SBS52,0
1298219,PAAD,SBS52,1
1298222,ESCA,SBS52,1
1298223,LUSC,SBS52,0
1298226,LUSC,SBS52,1
1298347,LUAD,SBS52,0
1298348,LUAD,SBS52,0
1298349,SCLC,SBS52,0
1298350,LUAD,SBS52,1
1298351,LUSC,SBS52,0
1298352,LUSC,SBS52,0
1298353,LUSC,SBS52,0
1298356,LUSC,SBS52,1
1298357,STAD,SBS52,1
1298358,STAD,SBS52,0
1298359,ESCA,SBS52,0
1298362,HNSC,SBS52,0
1298365,OV,SBS52,0
1298475,PAAD,SBS52,0
1298476,PAAD,SBS52,0
1298526,PAAD,SBS52,0
1298529,HNSC,SBS52,0
1298531,HNSC,SBS52,0
1298533,PAAD,SBS52,0
1298534,PAAD,SBS52,0
1298537,LUAD,SBS52,0
1298538,LUSC,SBS52,1
1299050,HNSC,SBS52,1
1299052,HNSC,SBS52,0
1299059,HNSC,SBS52,0
1299061,SARC,SBS52,0
1299062,SCLC,SBS52,0
1299064,ESCA,SBS52,1
1299069,STAD,SBS52,1
1299070,OV,SBS52,0
1299075,PRAD,SBS52,0
1299078,SKCM,SBS52,0
1299080,SKCM,SBS52,0
1299081,SKCM,SBS52,0
1303896,LYMP,SBS52,0
1303897,DLBC,SBS52,0
1303900,BRCA,SBS52,0
1303901,SCLC,SBS52,1
1303911,BRCA,SBS52,0
1303912,BONE,SBS52,0
1322212,SCLC,SBS52,1
1322218,HL,SBS52,1
1322224,STAD,SBS52,0
1323913,LAML,SBS52,1
1327765,DLBC,SBS52,0
1327766,MM,SBS52,1
1327768,DLBC,SBS52,0
1327769,DLBC,SBS52,0
1327771,LCML,SBS52,0
1327773,DLBC,SBS52,1
1327774,ALL/CLL,SBS52,1
1327775,MM,SBS52,1
1330931,LCML,SBS52,0
1330932,LAML,SBS52,1
1330933,ALL/CLL,SBS52,0
1330935,HL,SBS52,0
1330941,BRCA,SBS52,0
1330942,LAML,SBS52,0
1330947,LAML,SBS52,0
1330948,LAML,SBS52,0
1330950,MM,SBS52,0
1330960,ALL/CLL,SBS52,0
1330964,SCLC,SBS52,1
1330972,SCLC,SBS52,0
1330973,SCLC,SBS52,0
1330975,PRAD,SBS52,1
1330981,ALL/CLL,SBS52,1
1330982,DLBC,SBS52,0
1330983,LAML,SBS52,0
1330984,DLBC,SBS52,1
1330985,LAML,SBS52,1
1330987,LYMP,SBS52,1
1330991,LAML,SBS52,1
1330993,PRAD,SBS52,0
1330994,ALL/CLL,SBS52,0
1330995,DLBC,SBS52,0
1331025,ALL/CLL,SBS52,0
1331030,DLBC,SBS52,0
1331032,DLBC,SBS52,1
1331033,DLBC,SBS52,0
1331034,DLBC,SBS52,1
1331035,DLBC,SBS52,0
1331036,DLBC,SBS52,1
1331037,DLBC,SBS52,1
1331038,DLBC,SBS52,0
1331039,HL,SBS52,0
1331040,LYMP,SBS52,0
1331045,DLBC,SBS52,0
1331048,DLBC,SBS52,0
1331050,DLBC,SBS52,0
1331055,SCLC,SBS52,0
1479987,OV,SBS52,0
1479988,OV,SBS52,1
1479995,OV,SBS52,0
1480358,OV,SBS52,1
1480359,OV,SBS52,0
1480360,OV,SBS52,0
1480361,OV,SBS52,0
1480362,OV,SBS52,0
1480364,OV,SBS52,0
1480367,OV,SBS52,1
1480371,OV,SBS52,0
1480372,OV,SBS52,1
1480374,OV,SBS52,0
1503361,ESCA,SBS52,0
1503362,ESCA,SBS52,0
1503363,ESCA,SBS52,0
1503364,STAD,SBS52,0
1503365,ESCA,SBS52,0
1503366,ESCA,SBS52,0
1503367,ESCA,SBS52,0
1503368,ESCA,SBS52,0
1503369,LUAD,SBS52,0
1503370,LUAD,SBS52,0
1503371,ESCA,SBS52,0
1503373,BONE,SBS52,0
1509073,KIRC,SBS52,0
1509074,KIRC,SBS52,0
1524414,KIRC,SBS52,0
1524415,KIRC,SBS52,1
1524416,KIRC,SBS52,0
1524417,KIRC,SBS52,1
1524418,KIRC,SBS52,1
1524419,KIRC,SBS52,0
1659817,MM,SBS52,0
1659818,MM,SBS52,0
1659819,DLBC,SBS52,0
1659823,COREAD,SBS52,0
1659928,COREAD,SBS52,0
1659929,COREAD,SBS52,0
1660034,COREAD,SBS52,0
1660035,COREAD,SBS52,0
1660036,COREAD,SBS52,0
1674021,COREAD,SBS52,0
1789883,COREAD,SBS52,0
683665,MM,SBS53L/38L,0
683667,MB,SBS53L/38L,0
684052,SARC,SBS53L/38L,0
684055,EWING,SBS53L/38L,0
684057,EWING,SBS53L/38L,0
684059,EWING,SBS53L/38L,0
684062,EWING,SBS53L/38L,0
684072,EWING,SBS53L/38L,0
687448,SKCM,SBS53L/38L,0
687455,BLCA,SBS53L/38L,0
687457,BLCA,SBS53L/38L,0
687459,BLCA,SBS53L/38L,0
687505,CESC,SBS53L/38L,0
687506,CESC,SBS53L/38L,0
687514,CESC,SBS53L/38L,0
687562,GBM,SBS53L/38L,0
687568,GBM,SBS53L/38L,0
687586,GBM,SBS53L/38L,0
687588,GBM,SBS53L/38L,0
687590,GBM,SBS53L/38L,0
687592,GBM,SBS53L/38L,0
687596,LUSC,SBS53L/38L,0
687600,LUSC,SBS53L/38L,0
687777,LUAD,SBS53L/38L,0
687780,LUSC,SBS53L/38L,0
687787,LUSC,SBS53L/38L,0
687794,LUAD,SBS53L/38L,0
687798,LUAD,SBS53L/38L,0
687799,LUAD,SBS53L/38L,0
687800,LUAD,SBS53L/38L,0
687802,LUAD,SBS53L/38L,1
687807,LUAD,SBS53L/38L,0
687812,LUAD,SBS53L/38L,1
687815,LUSC,SBS53L/38L,1
687816,LUAD,SBS53L/38L,0
687819,LUAD,SBS53L/38L,0
687820,LUAD,SBS53L/38L,0
687821,LUAD,SBS53L/38L,0
687829,LUSC,SBS53L/38L,0
687980,SCLC,SBS53L/38L,1
687983,SCLC,SBS53L/38L,1
687985,SCLC,SBS53L/38L,0
687995,SCLC,SBS53L/38L,0
687997,SCLC,SBS53L/38L,1
688001,SCLC,SBS53L/38L,0
688007,SCLC,SBS53L/38L,0
688010,SCLC,SBS53L/38L,0
688011,SCLC,SBS53L/38L,1
688013,SCLC,SBS53L/38L,0
688014,SCLC,SBS53L/38L,0
688015,SCLC,SBS53L/38L,1
688018,SCLC,SBS53L/38L,1
688021,SCLC,SBS53L/38L,0
688022,SCLC,SBS53L/38L,0
688023,SCLC,SBS53L/38L,1
688025,SCLC,SBS53L/38L,1
688026,SCLC,SBS53L/38L,0
688027,SCLC,SBS53L/38L,1
688058,MESO,SBS53L/38L,0
688086,NB,SBS53L/38L,0
688121,SARC,SBS53L/38L,0
713869,LUAD,SBS53L/38L,0
713878,SCLC,SBS53L/38L,0
713880,SCLC,SBS53L/38L,0
713885,SCLC,SBS53L/38L,1
713899,SCLC,SBS53L/38L,1
717431,NB,SBS53L/38L,1
722045,LUAD,SBS53L/38L,0
722046,LUAD,SBS53L/38L,0
722058,LUAD,SBS53L/38L,1
722066,LUAD,SBS53L/38L,0
724812,BLCA,SBS53L/38L,0
724825,MM,SBS53L/38L,0
724828,NB,SBS53L/38L,1
724831,LUSC,SBS53L/38L,1
724834,LUAD,SBS53L/38L,0
724839,CESC,SBS53L/38L,0
724855,LUSC,SBS53L/38L,0
724859,LUAD,SBS53L/38L,1
724866,LUAD,SBS53L/38L,0
724868,LUAD,SBS53L/38L,1
724869,PAAD,SBS53L/38L,0
724870,PAAD,SBS53L/38L,1
724872,SCLC,SBS53L/38L,0
724873,LUAD,SBS53L/38L,0
724874,LUAD,SBS53L/38L,0
724878,LUAD,SBS53L/38L,0
724879,LUSC,SBS53L/38L,0
735784,ESCA,SBS53L/38L,0
749712,BRCA,SBS53L/38L,0
749713,BRCA,SBS53L/38L,0
753531,HNSC,SBS53L/38L,0
753532,HNSC,SBS53L/38L,1
753533,KIRC,SBS53L/38L,0
753534,LUSC,SBS53L/38L,0
753535,HNSC,SBS53L/38L,0
753538,HNSC,SBS53L/38L,0
753539,EWING,SBS53L/38L,0
753540,LUSC,SBS53L/38L,0
753541,HNSC,SBS53L/38L,0
753545,SKCM,SBS53L/38L,0
753546,SKCM,SBS53L/38L,0
753547,SCLC,SBS53L/38L,1
753548,LAML,SBS53L/38L,0
753549,GBM,SBS53L/38L,0
753551,SCLC,SBS53L/38L,0
753552,BLCA,SBS53L/38L,0
753554,LUSC,SBS53L/38L,1
753555,ESCA,SBS53L/38L,0
753556,LUSC,SBS53L/38L,1
753558,KIRC,SBS53L/38L,0
753559,ESCA,SBS53L/38L,0
753561,HNSC,SBS53L/38L,0
753562,HNSC,SBS53L/38L,0
753563,MM,SBS53L/38L,1
753564,SCLC,SBS53L/38L,0
753565,SCLC,SBS53L/38L,1
753566,BLCA,SBS53L/38L,0
753569,LUSC,SBS53L/38L,1
753570,HNSC,SBS53L/38L,0
