COSMIC_ID,cancer_type,ACA>A,ACA>G,ACA>T,ACC>A,ACC>G,ACC>T,ACG>A,ACG>G,ACG>T,ACT>A,ACT>G,ACT>T,ATA>A,ATA>C,ATA>G,ATC>A,ATC>C,ATC>G,ATG>A,ATG>C,ATG>G,ATT>A,ATT>C,ATT>G,CCA>A,CCA>G,CCA>T,CCC>A,CCC>G,CCC>T,CCG>A,CCG>G,CCG>T,CCT>A,CCT>G,CCT>T,CTA>A,CTA>C,CTA>G,CTC>A,CTC>C,CTC>G,CTG>A,CTG>C,CTG>G,CTT>A,CTT>C,CTT>G,GCA>A,GCA>G,GCA>T,GCC>A,GCC>G,GCC>T,GCG>A,GCG>G,GCG>T,GCT>A,GCT>G,GCT>T,GTA>A,GTA>C,GTA>G,GTC>A,GTC>C,GTC>G,GTG>A,GTG>C,GTG>G,GTT>A,GTT>C,GTT>G,TCA>A,TCA>G,TCA>T,TCC>A,TCC>G,TCC>T,TCG>A,TCG>G,TCG>T,TCT>A,TCT>G,TCT>T,TTA>A,TTA>C,TTA>G,TTC>A,TTC>C,TTC>G,TTG>A,TTG>C,TTG>G,TTT>A,TTT>C,TTT>G,MH,MS,Insertion,Other
688010,SCLC,6,2,0,4,0,4,4,0,3,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,5,0,3,9,2,0,5,1,0,8,1,0,2,0,0,1,1,1,3,2,0,0,1,1,5,1,5,5,0,1,3,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,2,0,3,0,1,4,1,2,1,1,0,1,4,0,0,2,0,1,1,0,1,0,0,0,0,0,41,74,70,27
688011,SCLC,3,0,0,2,0,0,0,0,0,0,3,0,2,3,0,0,1,0,1,3,0,1,0,1,5,0,4,8,2,7,5,0,0,2,0,0,1,4,0,1,1,1,5,1,0,1,0,2,2,2,0,3,3,1,2,0,1,4,1,2,1,0,2,0,0,0,2,0,0,0,2,1,3,2,1,1,3,0,1,0,2,2,1,2,1,0,0,0,0,0,1,0,0,1,1,1,11,18,18,3
688013,SCLC,2,0,1,2,0,0,2,0,0,1,0,1,1,3,1,1,1,1,1,2,0,2,0,0,5,1,5,5,2,0,3,0,0,4,3,1,2,0,0,1,0,0,0,2,3,1,0,0,1,1,0,3,1,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,1,0,1,0,1,7,1,4,1,2,0,0,0,0,0,0,0,1,2,0,11,19,23,19
688014,SCLC,7,1,4,7,4,1,4,0,0,8,0,0,3,3,1,2,0,0,3,5,0,1,3,1,20,7,7,10,0,7,5,1,0,18,4,7,5,3,1,3,0,1,5,3,1,3,3,2,14,4,1,11,1,7,6,1,0,4,1,1,1,3,0,1,0,2,1,1,6,3,1,1,10,1,4,16,3,9,1,1,0,5,7,1,2,1,1,1,4,0,0,0,0,1,1,0,13,35,21,12
688015,SCLC,6,2,2,2,0,3,4,2,1,3,6,3,2,6,0,1,0,0,1,3,0,1,0,0,4,1,6,5,0,6,3,1,0,4,0,6,1,1,1,5,2,0,3,2,1,2,3,1,6,3,0,1,0,3,1,0,0,2,2,1,3,2,1,0,0,0,2,2,0,2,2,0,5,1,3,4,0,0,4,0,0,5,4,2,0,0,1,1,0,0,1,0,1,2,2,1,12,18,27,17
688018,SCLC,18,2,2,2,2,4,5,2,1,4,2,0,1,9,0,2,0,0,3,3,1,0,1,1,16,3,1,10,2,4,5,0,2,8,4,9,1,1,0,2,0,2,8,0,1,3,3,0,2,2,5,10,5,1,7,4,3,12,4,2,3,0,0,1,0,0,4,2,3,0,1,1,10,0,6,12,7,7,2,2,1,11,4,4,1,1,1,2,0,1,7,3,2,5,2,1,9,22,27,7
688021,SCLC,10,1,2,9,3,3,5,0,0,11,1,7,0,6,1,0,0,0,3,0,3,2,3,2,26,2,10,24,4,2,11,1,1,16,2,9,5,3,2,2,3,0,6,4,1,6,2,0,9,1,4,18,1,7,13,2,0,11,1,3,8,2,0,3,0,3,3,1,4,1,0,2,12,6,9,19,6,8,5,4,5,11,9,0,2,1,1,0,2,1,1,0,1,2,3,2,15,44,21,20
688022,SCLC,10,3,0,5,0,1,7,0,0,9,1,1,3,7,2,0,7,1,0,3,2,0,4,0,7,0,0,7,0,2,5,2,1,6,1,0,3,2,1,1,4,1,8,0,1,3,1,1,2,5,3,4,5,0,1,1,0,3,1,0,5,0,4,0,3,3,1,0,16,1,4,13,3,4,5,5,1,5,0,1,0,3,2,9,1,3,1,1,12,0,1,2,2,5,3,0,8,22,114,23
688023,SCLC,12,5,10,13,3,7,6,4,4,11,1,4,4,4,2,3,1,1,3,7,1,2,2,0,30,6,2,17,0,6,10,2,3,17,5,5,6,5,1,2,2,3,20,5,8,7,3,0,10,4,7,8,7,7,6,0,0,10,2,3,6,7,2,1,0,0,8,4,2,11,1,0,14,5,6,13,7,5,8,1,0,11,3,4,5,2,0,4,0,1,4,0,3,3,0,2,7,20,23,11
688025,SCLC,10,1,3,6,1,9,1,2,2,10,6,2,3,4,0,0,4,0,4,0,1,2,1,1,8,6,6,5,0,4,4,1,5,9,4,5,3,1,1,1,6,0,3,6,2,4,4,2,8,0,2,5,0,0,3,2,2,6,7,7,3,1,2,0,2,2,2,5,5,1,1,2,7,0,8,4,1,8,8,2,0,8,6,7,1,4,1,1,2,3,1,5,2,2,3,2,7,23,40,10
688026,SCLC,9,1,9,14,3,5,5,2,4,4,2,2,2,4,0,0,0,0,2,1,3,1,0,1,15,6,4,19,4,4,3,1,4,21,6,7,9,3,1,0,0,0,7,0,6,2,3,2,12,2,8,12,3,6,0,2,3,5,4,3,2,7,2,0,2,0,0,5,2,3,1,0,9,4,3,14,1,0,1,0,2,8,5,2,3,6,1,2,0,1,2,4,0,3,1,2,58,91,128,37
688027,SCLC,7,5,4,3,2,1,0,0,0,4,1,4,0,5,1,1,0,0,2,3,1,0,1,0,6,0,3,3,0,5,1,0,2,4,4,5,1,3,2,1,2,0,4,5,0,0,2,0,6,3,2,2,3,1,4,0,2,2,7,1,3,1,0,0,0,1,3,1,4,1,1,3,0,3,0,4,1,3,3,1,0,4,1,1,1,1,0,1,3,2,2,1,0,1,0,1,7,18,32,7
688058,MESO,4,0,1,0,0,0,0,1,0,2,0,0,1,3,0,0,4,0,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,3,1,0,1,0,8,0,1,0,0,3,0,1,2,2,0,0,3,0,0,1,1,1,5,1,0,0,4,1,0,2,0,0,15,1,0,10,2,0,1,0,0,2,0,1,0,0,1,4,0,0,0,0,8,0,1,0,1,1,0,1,11,31,93,10
688086,NB,1,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,2,1,0,0,4,2,0,0,1,0,0,0,0,1,0,1,0,2,1,1,1,0,0,0,1,0,3,1,0,0,1,0,0,0,0,1,1,2,1,0,0,4,0,1,0,0,0,1,1,0,4,0,3,1,1,2,1,0,0,0,0,0,0,0,1,11,24,26,14
688121,SARC,1,0,3,0,0,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3,0,3,1,1,0,0,1,5,0,1,0,0,1,1,0,0,2,0,2,0,1,0,2,0,0,4,0,0,2,0,0,0,0,0,4,0,1,3,0,1,6,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,2,0,1,3,0,10,25,17,12
713869,LUAD,22,0,10,14,1,4,8,3,2,10,3,4,3,8,1,4,0,2,5,7,3,3,5,1,39,8,13,33,7,12,17,3,3,39,5,17,4,3,1,6,1,0,13,7,3,11,1,1,25,3,4,16,4,7,11,2,0,7,3,0,5,3,4,2,2,0,6,4,2,4,3,1,20,5,10,24,7,6,5,6,4,29,9,7,1,5,2,2,1,0,4,3,2,1,2,0,8,27,22,16
713878,SCLC,2,6,8,5,3,7,3,1,0,2,2,8,0,0,0,0,0,1,1,6,2,0,5,0,3,1,5,7,0,5,4,3,10,9,0,6,3,0,0,1,0,0,2,0,0,5,5,3,4,0,1,4,0,0,1,0,7,3,1,9,2,0,1,2,1,0,0,0,4,0,3,1,7,3,9,4,1,9,2,1,0,6,4,4,5,7,0,2,6,0,1,1,2,0,5,3,20,40,33,11
713880,SCLC,5,4,1,3,0,0,0,3,4,1,2,5,0,0,1,1,0,0,0,0,1,1,1,0,6,1,2,5,3,1,3,1,2,5,4,2,1,2,1,1,0,1,1,0,0,2,1,2,6,0,2,9,1,3,2,0,3,1,0,2,1,4,2,0,1,1,0,3,0,2,6,0,2,1,11,2,0,4,3,2,3,3,0,0,4,2,1,1,2,2,2,3,0,0,4,1,16,25,37,14
713885,SCLC,2,0,2,1,1,4,3,2,2,1,1,2,1,1,1,1,4,0,2,3,2,0,0,0,7,4,3,11,0,2,5,0,0,4,1,3,3,1,0,4,2,1,1,6,1,0,1,0,6,1,2,5,1,1,4,1,2,1,1,3,2,2,0,2,0,0,3,2,0,4,1,0,5,2,4,8,1,2,5,1,1,3,3,1,1,7,1,2,0,0,3,0,2,0,0,2,14,26,25,16
713899,SCLC,13,2,2,4,0,0,6,2,0,7,4,2,4,0,1,0,2,0,4,0,2,0,0,0,7,3,5,9,3,1,2,0,0,7,1,0,2,0,0,0,0,1,3,1,1,0,1,1,6,2,5,1,3,4,4,1,4,1,1,0,4,2,0,0,0,1,3,1,0,0,5,0,5,2,3,10,0,1,2,1,0,10,3,3,0,2,1,2,0,1,3,3,0,1,1,0,12,24,21,13
717431,NB,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,10,0,1,3,0,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,6,14,14,9
722045,LUAD,7,1,0,7,0,1,4,1,0,1,0,0,5,0,0,1,1,1,2,1,1,0,1,0,18,2,1,14,1,8,4,0,0,12,1,6,1,2,0,0,1,2,4,4,1,0,2,0,8,1,1,5,2,2,7,4,3,4,6,2,0,0,1,3,0,1,2,1,7,1,1,4,8,2,5,5,1,5,2,2,2,12,4,7,0,2,2,3,6,0,1,0,2,2,1,3,8,23,36,15
722046,LUAD,1,1,0,3,0,2,1,2,0,3,0,2,0,1,0,0,3,1,1,0,1,1,0,0,2,2,2,5,2,0,2,0,0,3,1,1,1,0,0,1,4,0,4,1,1,2,0,1,1,0,2,2,4,0,1,1,0,2,3,0,0,0,1,0,0,1,1,1,2,2,0,2,6,0,5,0,0,1,1,0,0,2,1,2,0,0,0,2,2,2,0,1,1,0,0,0,2,21,29,19
722058,LUAD,7,3,0,10,0,3,11,2,1,4,3,1,0,0,1,2,0,0,0,2,1,0,3,0,17,2,1,18,0,6,11,2,2,7,5,5,2,5,0,1,1,1,5,2,1,2,1,1,8,2,2,11,0,0,5,0,1,5,1,2,1,1,0,0,0,1,3,5,1,3,0,0,6,2,2,8,1,5,1,2,1,11,4,3,2,0,0,0,1,0,3,1,1,5,3,1,5,21,15,14
722066,LUAD,33,9,12,25,6,12,11,4,0,28,3,8,3,6,0,2,6,1,11,4,5,4,8,1,58,12,16,70,10,16,28,8,7,61,15,28,9,11,1,13,11,0,39,10,6,13,7,6,25,9,5,33,13,7,12,6,9,13,10,4,9,2,4,8,4,2,10,6,9,3,2,6,30,21,16,43,19,14,11,7,3,27,15,21,6,2,0,5,11,1,6,2,4,7,1,0,11,34,44,15
724812,BLCA,0,1,0,1,0,0,2,0,0,3,1,0,1,0,0,1,1,1,1,0,0,2,2,1,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,3,0,0,1,2,5,0,0,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,3,4,12,0,0,1,1,0,2,3,6,6,0,0,0,0,0,3,0,0,3,0,0,0,12,20,19,10
724825,MM,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,1,0,2,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,3,1,0,0,0,1,2,1,1,1,0,0,0,1,2,0,0,2,0,0,3,5,11,4,2,4,0,0,0,5,9,7,0,0,1,1,0,0,0,0,0,1,1,1,5,18,10,7
724828,NB,2,0,1,4,1,2,0,0,0,3,0,0,0,4,1,0,4,0,0,3,0,2,1,0,4,1,1,0,2,4,1,1,4,1,2,5,1,0,0,2,4,1,1,0,0,0,0,0,3,3,0,2,1,6,1,0,1,0,2,2,1,3,3,0,0,1,0,1,2,0,0,1,1,2,2,3,2,5,0,0,0,4,1,0,2,1,0,1,1,1,1,0,0,1,4,0,10,20,21,13
724831,LUSC,2,1,0,3,1,2,3,1,0,3,4,2,1,5,0,0,0,0,1,2,0,0,2,0,7,0,2,5,1,2,6,0,0,6,3,1,0,1,0,2,1,1,5,4,2,1,1,3,5,3,3,3,10,3,2,1,1,5,0,4,4,1,0,1,0,1,2,4,2,0,1,2,1,1,2,4,4,7,0,1,2,6,2,2,0,1,1,0,2,0,1,1,2,2,0,0,5,16,28,9
724834,LUAD,4,0,3,2,2,0,4,2,0,6,1,1,0,3,3,0,0,1,2,0,1,0,0,1,12,2,9,8,1,5,2,1,4,5,6,3,0,0,0,0,6,1,6,5,0,4,2,0,4,3,1,2,4,1,3,1,0,3,6,4,0,2,1,2,0,3,4,0,8,0,0,6,11,30,37,9,13,9,2,1,12,5,40,31,1,0,0,1,5,0,1,0,0,2,4,0,5,23,50,17
724839,CESC,1,2,5,0,1,5,2,0,0,0,1,1,1,1,0,0,1,0,3,2,1,0,0,1,4,5,5,0,0,1,1,0,0,1,1,7,0,0,0,3,1,2,1,4,1,1,0,0,3,6,1,0,1,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,8,71,78,7,23,17,2,4,6,3,70,29,4,0,0,1,0,2,1,0,1,0,0,1,10,21,18,9
724855,LUSC,6,1,2,6,2,4,8,0,0,4,4,0,2,0,1,1,4,0,1,3,1,3,0,0,17,1,7,12,1,5,9,2,1,18,1,6,2,2,0,2,0,0,11,2,2,0,2,1,9,3,3,3,4,5,5,1,3,5,4,1,0,1,0,3,0,0,2,2,0,0,0,0,5,2,2,13,0,5,3,2,0,6,2,7,1,0,0,1,1,1,1,2,2,2,0,2,4,20,18,9
724859,LUAD,3,3,0,0,2,0,1,0,5,4,0,5,2,0,0,1,0,0,0,1,1,3,1,1,3,1,0,1,0,2,0,1,1,3,4,0,0,0,0,1,8,0,2,0,1,1,0,2,2,2,2,1,3,0,3,1,1,0,3,0,1,0,4,0,1,0,0,2,2,1,0,4,3,0,5,1,0,1,0,0,2,3,0,10,1,0,0,0,3,1,0,0,0,1,2,0,9,18,38,14
724866,LUAD,8,0,2,3,1,0,6,0,0,5,0,1,1,0,1,3,0,1,1,0,0,0,1,0,10,2,4,11,0,5,7,2,2,9,1,3,1,0,0,6,6,0,2,1,2,4,1,1,3,1,3,2,2,2,4,1,0,9,3,5,1,0,0,2,1,3,3,1,1,1,2,7,5,9,12,10,0,5,3,1,4,6,5,12,2,1,0,2,4,1,1,2,1,2,1,1,10,28,43,7
724868,LUAD,4,2,0,1,2,0,1,0,0,2,1,1,2,2,0,1,1,0,0,1,2,3,0,1,8,1,0,5,0,6,5,1,0,10,4,1,0,0,2,1,0,0,1,1,2,3,0,0,3,1,2,2,4,0,1,2,4,4,2,0,0,1,0,0,0,3,0,1,1,0,3,1,6,2,5,7,3,2,1,1,0,0,6,3,1,0,0,0,3,1,0,0,1,0,1,1,4,15,32,11
724869,PAAD,1,0,0,1,0,1,0,1,2,0,0,1,2,0,0,1,1,0,1,1,0,1,0,0,0,0,2,0,0,4,0,0,0,1,2,0,2,0,2,0,2,1,2,1,0,1,0,2,0,0,4,0,1,0,1,0,6,0,2,0,0,2,1,0,2,2,0,2,4,1,1,2,2,2,0,2,2,0,1,1,3,0,6,3,0,2,1,0,4,0,1,2,0,0,0,1,10,21,33,12
724870,PAAD,4,0,4,1,3,0,0,2,4,10,0,1,0,1,0,2,3,0,1,3,2,2,0,3,3,2,4,2,1,3,3,1,0,5,1,0,1,0,1,2,8,0,0,1,0,1,6,3,1,4,2,1,1,3,0,2,1,2,1,1,0,0,3,0,2,4,2,2,2,1,1,3,7,1,4,0,2,10,2,0,3,2,5,7,2,0,1,3,10,0,1,1,2,1,0,3,10,20,40,10
724872,SCLC,15,7,6,17,3,5,3,3,9,7,0,7,2,6,2,2,5,2,2,4,1,4,4,2,17,7,7,9,5,12,5,2,3,17,9,14,2,4,1,0,6,3,8,4,5,6,0,4,12,4,5,8,3,6,2,2,2,10,4,5,2,4,1,1,0,2,5,4,6,4,2,7,12,7,7,13,2,3,4,2,3,16,9,7,2,7,6,0,6,2,2,6,6,0,4,5,13,27,56,17
724873,LUAD,15,4,7,10,2,3,7,1,1,7,4,2,3,6,1,2,7,0,6,3,2,4,1,2,22,3,11,26,3,13,13,1,6,20,5,11,1,1,2,3,6,2,8,6,2,5,5,1,11,2,6,11,5,2,10,4,0,9,3,1,3,2,1,1,1,1,4,2,6,2,1,5,18,46,58,22,21,20,8,3,11,23,48,29,2,0,1,1,5,0,3,0,4,3,3,1,10,25,28,8
724874,LUAD,7,4,5,4,2,3,8,1,6,6,1,1,5,7,1,2,1,0,3,0,2,0,2,0,16,2,8,21,2,4,10,1,1,12,4,5,0,2,1,2,0,0,3,0,5,2,1,1,5,3,3,10,2,0,5,2,5,8,1,0,3,4,0,0,1,0,3,3,0,4,0,0,5,4,6,16,3,6,3,0,2,10,8,6,0,1,1,1,0,1,1,1,2,3,2,1,8,27,31,10
724878,LUAD,2,2,4,0,1,1,1,0,0,1,0,6,1,1,0,1,1,1,0,1,1,1,3,0,5,1,4,5,0,3,2,1,6,2,3,4,1,3,0,1,0,1,1,2,1,0,0,4,3,0,4,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,2,3,0,2,0,3,3,10,7,4,1,2,1,1,1,4,6,0,1,2,0,1,3,2,1,1,1,2,3,4,18,28,9
724879,LUSC,14,0,2,7,2,2,4,1,0,6,2,0,5,5,1,1,0,0,2,0,2,3,1,1,14,0,3,10,3,5,10,0,0,9,2,11,0,2,0,1,5,0,3,1,3,2,3,6,11,2,0,6,2,0,6,0,1,5,1,1,2,0,3,0,0,1,0,0,8,2,1,3,7,3,3,6,3,1,3,0,3,9,5,6,2,3,0,4,9,1,1,2,1,0,1,2,6,24,30,12
735784,ESCA,0,3,1,1,0,7,0,0,4,0,3,2,0,0,1,0,0,1,0,0,0,0,4,0,2,2,2,3,0,0,2,0,2,2,0,3,1,0,2,0,1,2,0,0,0,1,0,0,5,0,0,0,1,4,0,0,0,0,0,3,1,0,1,0,1,0,0,0,0,0,3,0,3,5,15,0,4,5,2,2,3,2,11,7,4,0,1,0,0,0,0,0,0,0,0,2,12,20,24,6
749712,BRCA,2,1,0,2,2,1,1,1,0,2,5,1,2,0,2,0,2,0,1,2,0,0,0,1,0,4,3,1,2,1,1,0,0,2,1,3,1,1,0,1,2,2,1,0,0,1,4,0,0,2,5,0,3,2,1,0,2,3,4,1,0,1,0,0,0,0,0,0,2,1,0,0,4,18,11,5,4,7,1,3,0,2,22,11,0,0,0,0,0,1,0,0,1,1,0,2,11,14,13,10
749713,BRCA,0,1,4,1,2,1,0,0,0,4,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,4,0,4,0,0,0,0,0,4,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,2,2,2,0,1,0,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,17,12,30,11
753531,HNSC,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,1,2,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,1,1,1,0,0,0,0,4,7,0,4,0,0,1,0,1,1,6,3,0,0,0,1,0,0,0,0,0,1,0,0,10,14,23,10
753532,HNSC,2,0,1,2,0,0,0,0,4,2,0,1,1,1,1,0,0,0,2,1,0,2,1,1,4,0,0,6,0,4,3,2,3,5,2,1,0,0,0,1,0,0,2,1,0,4,2,1,3,0,1,1,1,5,2,0,0,4,1,0,1,1,4,2,2,0,1,3,6,0,1,3,1,5,4,3,0,4,1,1,6,2,2,7,0,1,1,1,0,0,3,0,0,1,1,1,5,20,24,6
753533,KIRC,3,0,2,0,0,0,2,1,4,1,0,0,0,1,0,2,0,0,0,0,2,1,0,1,2,0,1,4,1,4,0,2,0,0,1,3,0,0,0,1,3,1,0,2,0,0,3,2,1,0,0,2,1,0,2,0,2,0,0,0,1,1,2,1,2,0,0,0,5,1,1,3,2,0,0,1,1,0,0,0,0,0,0,4,3,2,1,0,3,1,0,1,2,3,0,1,15,23,35,19
753534,LUSC,4,0,2,4,2,4,2,2,1,2,0,2,3,0,1,0,0,0,1,4,0,1,0,0,7,2,9,9,1,12,3,2,1,4,0,6,0,0,1,0,0,3,4,1,2,3,0,3,6,1,2,7,0,6,3,1,0,5,1,1,2,4,1,1,0,0,3,2,1,0,1,1,6,4,14,5,7,11,4,1,5,10,11,9,1,3,0,1,0,0,0,1,1,0,1,1,13,17,23,10
753535,HNSC,4,0,4,4,1,4,2,0,0,2,0,2,0,0,2,0,1,2,0,1,0,0,0,0,92,3,0,50,0,4,25,0,10,38,1,3,1,0,0,0,3,0,0,3,0,0,0,1,2,0,0,6,0,5,0,0,1,9,1,4,2,0,4,0,3,2,0,0,8,2,2,0,12,10,5,9,3,2,2,0,3,9,8,7,0,0,0,0,3,0,0,0,0,0,0,0,11,17,24,12
753538,HNSC,5,1,2,1,3,0,1,0,0,2,0,1,0,0,1,0,0,1,2,0,0,0,0,2,5,0,0,3,1,1,0,0,1,5,3,4,0,1,1,1,4,0,2,0,0,0,1,1,8,1,7,3,2,6,2,0,2,3,2,2,2,0,0,0,0,2,1,2,4,1,0,1,4,4,10,4,2,4,1,0,5,2,7,5,1,0,0,1,4,0,0,0,1,1,0,2,8,22,19,18
753539,EWING,2,0,4,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,2,0,3,0,0,0,2,0,2,1,0,0,2,1,0,2,0,0,5,0,1,0,3,2,1,1,0,0,1,0,0,0,3,0,2,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,2,1,0,1,0,0,0,2,1,0,1,2,15,21,30,13
753540,LUSC,13,4,6,17,2,7,7,1,2,13,2,4,6,1,3,4,0,1,3,1,1,2,3,0,30,7,14,19,0,10,14,0,3,18,3,9,3,0,1,3,2,2,10,2,0,3,5,0,10,4,7,12,3,4,8,0,4,15,5,0,5,2,1,3,0,0,3,0,1,1,5,4,25,7,8,9,6,1,2,2,3,16,4,10,2,3,1,3,1,2,2,1,1,5,1,3,16,20,28,18
753541,HNSC,0,0,0,0,1,3,1,0,4,2,1,0,3,2,0,2,1,0,0,2,0,1,2,1,7,1,4,4,0,5,2,0,2,4,2,4,0,1,0,3,0,0,1,0,3,2,0,1,1,1,2,0,1,1,1,1,0,3,0,3,1,0,0,1,3,0,2,2,4,2,1,2,3,2,5,0,3,0,0,1,2,0,3,7,2,2,0,2,0,2,0,0,1,0,0,1,10,27,22,11
753545,SKCM,0,2,1,0,0,3,0,0,1,1,0,1,1,0,0,2,0,0,2,2,2,0,1,1,6,2,11,5,1,19,3,0,4,1,2,8,0,2,0,1,2,0,0,0,2,1,3,5,1,0,2,1,2,2,0,0,4,0,0,0,0,0,0,3,0,0,0,1,2,2,1,1,1,0,10,0,0,28,0,0,9,1,4,11,0,0,1,0,0,2,0,0,2,0,2,3,17,27,39,14
753546,SKCM,1,2,16,3,1,42,1,3,3,1,0,28,1,2,0,1,1,2,1,1,5,2,1,0,3,0,37,0,1,93,0,0,18,3,0,75,1,2,1,1,1,2,0,1,4,2,3,1,0,0,2,5,1,23,1,2,0,1,1,12,0,2,0,1,0,0,0,0,0,2,2,1,6,1,83,0,3,167,0,1,28,3,1,78,1,3,0,0,0,1,0,1,1,4,0,3,23,20,30,13
753547,SCLC,1,0,0,3,2,3,2,2,2,3,1,1,0,0,1,0,0,0,0,3,0,1,0,1,6,0,3,4,1,0,3,3,3,0,2,1,3,4,1,2,0,0,4,4,2,1,0,2,2,3,1,7,0,0,2,0,3,3,2,4,1,0,0,1,1,0,3,4,1,0,1,1,6,2,3,5,3,3,3,0,1,1,2,3,0,0,2,1,1,2,2,1,0,1,3,0,13,21,23,7
753548,LAML,17,9,158,17,5,42,7,3,117,13,11,73,7,11,1,3,7,1,3,6,4,13,8,4,34,5,68,34,2,33,6,11,86,70,5,52,1,11,2,5,9,9,5,9,6,4,17,4,28,9,218,13,4,85,9,4,164,39,11,143,3,19,2,3,5,3,4,15,3,3,9,3,11,9,83,29,1,56,7,2,30,35,11,64,8,8,0,2,6,1,5,9,3,4,11,6,27,837,143,27
753549,GBM,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,4,2,0,3,0,0,1,2,3,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,7,14,22,12
753551,SCLC,2,1,2,11,4,2,5,0,0,9,5,3,1,5,0,1,0,0,5,7,2,2,4,0,25,4,0,17,4,4,7,4,0,10,2,7,2,4,4,3,0,1,7,4,1,2,1,1,10,5,9,6,3,4,9,1,1,8,0,2,4,3,1,3,1,0,4,3,3,2,0,3,10,1,13,15,0,6,1,2,5,10,8,7,4,4,1,4,2,0,2,0,1,3,2,3,11,28,30,7
753552,BLCA,1,0,0,0,0,1,2,2,2,1,1,0,0,6,0,0,3,0,5,1,3,2,0,0,2,0,0,0,3,2,0,0,0,0,1,0,0,1,0,2,0,0,0,1,2,0,1,2,0,0,0,4,2,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,2,5,7,0,1,1,0,0,3,2,7,1,0,1,1,2,0,0,1,2,0,0,0,2,17,28,39,18
753554,LUSC,2,1,0,2,0,0,2,0,1,2,3,0,1,0,0,0,0,0,3,0,0,1,0,0,4,3,4,3,1,2,2,1,0,5,0,2,0,2,0,1,0,0,1,1,1,0,0,0,3,0,1,1,1,4,2,1,2,2,0,0,1,0,2,1,0,0,2,0,2,0,0,2,5,0,1,1,0,5,4,1,2,4,0,2,0,0,1,0,0,0,1,0,0,0,0,1,9,24,19,11
753555,ESCA,0,1,0,0,1,2,1,0,2,2,0,0,1,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,1,5,0,0,1,0,0,1,0,1,1,0,0,3,0,2,0,0,0,1,0,0,0,0,1,0,1,3,0,0,1,0,1,2,0,0,0,0,0,4,2,2,2,3,1,0,2,4,4,5,1,0,2,1,2,0,0,0,0,0,0,4,9,29,34,7
753556,LUSC,3,4,1,0,1,0,0,0,0,1,2,0,1,1,1,0,0,1,2,3,0,2,0,1,3,3,3,7,0,1,7,0,6,3,4,3,4,0,0,3,0,0,0,2,0,0,2,0,1,1,2,5,0,1,2,3,1,3,0,0,2,0,0,0,1,0,2,1,0,1,1,1,3,8,21,4,0,0,1,1,4,6,6,12,1,3,0,3,2,0,1,0,1,1,4,3,9,11,13,11
